"seqnames","start","end","width","strand"
"chr6_dbb_hap3","2313406","2329835","16430","+"
"chr6_dbb_hap3","2397449","2409265","11817","-"
"chr6_dbb_hap3","2402346","2427694","25349","-"
"chr6_dbb_hap3","2424238","2437086","12849","-"
"chr6_dbb_hap3","2402346","2427694","25349","-"
"chr6_dbb_hap3","2424238","2437086","12849","-"
"chr6_dbb_hap3","2418431","2434116","15686","+"
"chr6_dbb_hap3","2374780","2410007","35228","+"
"chr6_dbb_hap3","2433653","2447818","14166","-"
"chr6_dbb_hap3","2424238","2440612","16375","-"
"chr6_dbb_hap3","2402346","2428143","25798","-"
"chr6_dbb_hap3","2418431","2434116","15686","+"
"chr6_dbb_hap3","2424238","2437086","12849","-"
"chr6_dbb_hap3","2375037","2390420","15384","-"
"chr6_dbb_hap3","2371172","2382504","11333","-"
"chr6_dbb_hap3","2457677","2473882","16206","+"
"chr6_dbb_hap3","2424238","2437086","12849","-"
"chr6_dbb_hap3","2527134","2540511","13378","-"
"chr6_dbb_hap3","2527134","2540511","13378","-"
"chr6_dbb_hap3","2719340","2730519","11180","+"
"chr6_dbb_hap3","2778577","2800830","22254","-"
"chr6_dbb_hap3","2863608","2875373","11766","+"
"chr6_dbb_hap3","2778577","2800830","22254","-"
"chr6_dbb_hap3","2792806","2805199","12394","-"
"chr6_dbb_hap3","2837596","2851307","13712","-"
"chr6_dbb_hap3","2828876","2840743","11868","-"
"chr6_dbb_hap3","2792806","2805199","12394","-"
"chr6_dbb_hap3","2820415","2832641","12227","+"
"chr6_dbb_hap3","2863569","2875373","11805","+"
"chr6_dbb_hap3","2828876","2840743","11868","-"
"chr6_dbb_hap3","2820610","2832641","12032","+"
"chr6_dbb_hap3","2834499","2847231","12733","+"
"chr6_dbb_hap3","2835520","2847231","11712","+"
"chr6_dbb_hap3","2837205","2851307","14103","-"
"chr6_dbb_hap3","2789456","2799533","10078","-"
"chr6_dbb_hap3","2864364","2875373","11010","+"
"chr6_dbb_hap3","2795926","2817171","21246","+"
"chr6_dbb_hap3","2871431","2881562","10132","+"
"chr6_dbb_hap3","2795202","2817171","21970","+"
"chr6_dbb_hap3","2778577","2800830","22254","-"
"chr6_dbb_hap3","2837205","2851307","14103","-"
"chr6_dbb_hap3","2795202","2817171","21970","+"
"chr6_dbb_hap3","2834499","2847231","12733","+"
"chr6_dbb_hap3","2795926","2817171","21246","+"
"chr6_dbb_hap3","2823885","2836653","12769","+"
"chr6_dbb_hap3","2835019","2847231","12213","+"
"chr6_dbb_hap3","2834499","2847231","12733","+"
"chr6_dbb_hap3","2784731","2794806","10076","-"
"chr6_dbb_hap3","2778577","2805199","26623","-"
"chr6_dbb_hap3","2834499","2847231","12733","+"
"chr6_dbb_hap3","2777320","2788589","11270","+"
"chr6_dbb_hap3","2835520","2847231","11712","+"
"chr6_dbb_hap3","2835520","2847231","11712","+"
"chr6_dbb_hap3","2792806","2805199","12394","-"
"chr6_dbb_hap3","2971691","2985055","13365","+"
"chr6_dbb_hap3","2971691","2985055","13365","+"
"chr6_dbb_hap3","2971691","2985055","13365","+"
"chr6_dbb_hap3","2975386","2988608","13223","-"
"chr6_dbb_hap3","2906654","2919128","12475","-"
"chr6_dbb_hap3","2935298","2961422","26125","-"
"chr6_dbb_hap3","2909585","2923758","14174","-"
"chr6_dbb_hap3","2887376","2911056","23681","-"
"chr6_dbb_hap3","2900766","2916566","15801","+"
"chr6_dbb_hap3","2914236","2928427","14192","+"
"chr6_dbb_hap3","2919308","2930807","11500","+"
"chr6_dbb_hap3","2909585","2924640","15056","-"
"chr6_dbb_hap3","2949378","2959440","10063","-"
"chr6_dbb_hap3","2887376","2911056","23681","-"
"chr6_dbb_hap3","2935298","2961709","26412","-"
"chr6_dbb_hap3","2925041","2938731","13691","-"
"chr6_dbb_hap3","2960688","2972412","11725","-"
"chr6_dbb_hap3","2966995","2980081","13087","-"
"chr6_dbb_hap3","2971691","2985055","13365","+"
"chr6_dbb_hap3","2904250","2916566","12317","+"
"chr6_dbb_hap3","2887376","2911056","23681","-"
"chr6_dbb_hap3","2978927","2994912","15986","-"
"chr6_dbb_hap3","2909585","2924218","14634","-"
"chr6_dbb_hap3","2909585","2924218","14634","-"
"chr6_dbb_hap3","2935298","2961709","26412","-"
"chr6_dbb_hap3","2887376","2911056","23681","-"
"chr6_dbb_hap3","2887376","2911056","23681","-"
"chr6_dbb_hap3","2963703","2976151","12449","+"
"chr6_dbb_hap3","2960323","2972412","12090","-"
"chr6_dbb_hap3","2971691","2985055","13365","+"
"chr6_dbb_hap3","2909585","2923986","14402","-"
"chr6_dbb_hap3","2978927","2995666","16740","-"
"chr6_dbb_hap3","2900766","2916566","15801","+"
"chr6_dbb_hap3","2935298","2961422","26125","-"
"chr6_dbb_hap3","2978927","2994893","15967","-"
"chr6_dbb_hap3","2887376","2910749","23374","-"
"chr6_dbb_hap3","2971691","2985055","13365","+"
"chr6_dbb_hap3","2914236","2928427","14192","+"
"chr6_dbb_hap3","2882136","2892207","10072","+"
"chr6_dbb_hap3","2955256","2968944","13689","+"
"chr6_dbb_hap3","3111556","3137405","25850","-"
"chr6_dbb_hap3","3083279","3098129","14851","+"
"chr6_dbb_hap3","3083627","3093689","10063","+"
"chr6_dbb_hap3","3085439","3095502","10064","+"
"chr6_dbb_hap3","3083279","3098129","14851","+"
"chr6_dbb_hap3","3083279","3098129","14851","+"
"chr6_dbb_hap3","3025879","3054294","28416","-"
"chr6_dbb_hap3","3063878","3076306","12429","+"
"chr6_dbb_hap3","3107415","3121295","13881","-"
"chr6_dbb_hap3","3083279","3098129","14851","+"
"chr6_dbb_hap3","3111556","3136030","24475","-"
"chr6_dbb_hap3","3013953","3035690","21738","-"
"chr6_dbb_hap3","3076099","3088618","12520","+"
"chr6_dbb_hap3","3111556","3137405","25850","-"
"chr6_dbb_hap3","3083279","3098129","14851","+"
"chr6_dbb_hap3","3011355","3023206","11852","+"
"chr6_dbb_hap3","3057983","3073422","15440","-"
"chr6_dbb_hap3","3083279","3098129","14851","+"
"chr6_dbb_hap3","3083279","3098129","14851","+"
"chr6_dbb_hap3","3083279","3098129","14851","+"
"chr6_dbb_hap3","3083279","3098129","14851","+"
"chr6_dbb_hap3","3045751","3065344","19594","-"
"chr6_dbb_hap3","3146144","3204039","57896","+"
"chr6_dbb_hap3","3175841","3204039","28199","+"
"chr6_dbb_hap3","3194309","3210449","16141","+"
"chr6_dbb_hap3","3175841","3193422","17582","+"
"chr6_dbb_hap3","3219535","3239804","20270","+"
"chr6_dbb_hap3","3207164","3228115","20952","+"
"chr6_dbb_hap3","3175841","3204039","28199","+"
"chr6_dbb_hap3","3220229","3239804","19576","+"
"chr6_dbb_hap3","3262101","3272544","10444","+"
"chr6_dbb_hap3","3253942","3267295","13354","+"
"chr6_dbb_hap3","3253942","3267295","13354","+"
"chr6_dbb_hap3","3230415","3261039","30625","+"
"chr6_dbb_hap3","3220229","3239804","19576","+"
"chr6_dbb_hap3","3262101","3272544","10444","+"
"chr6_dbb_hap3","3149358","3204039","54682","+"
"chr6_dbb_hap3","3205199","3215300","10102","-"
"chr6_dbb_hap3","3218171","3230615","12445","-"
"chr6_dbb_hap3","3147976","3160351","12376","-"
"chr6_dbb_hap3","3256780","3271633","14854","-"
"chr6_dbb_hap3","3256780","3271383","14604","-"
"chr6_dbb_hap3","3200452","3217447","16996","-"
"chr6_dbb_hap3","3175841","3204039","28199","+"
"chr6_dbb_hap3","3182838","3200087","17250","-"
"chr6_dbb_hap3","3230415","3261039","30625","+"
"chr6_dbb_hap3","3230415","3261040","30626","+"
"chr6_dbb_hap3","3253996","3267269","13274","+"
"chr6_dbb_hap3","3230415","3261040","30626","+"
"chr6_dbb_hap3","3357219","3380189","22971","-"
"chr6_dbb_hap3","3370656","3382239","11584","-"
"chr6_dbb_hap3","3357219","3380189","22971","-"
"chr6_dbb_hap3","3280309","3293663","13355","+"
"chr6_dbb_hap3","3394752","3406315","11564","-"
"chr6_dbb_hap3","3283148","3361325","78178","-"
"chr6_dbb_hap3","3395949","3409884","13936","+"
"chr6_dbb_hap3","3394752","3406315","11564","-"
"chr6_dbb_hap3","3394752","3406315","11564","-"
"chr6_dbb_hap3","3395949","3409884","13936","+"
"chr6_dbb_hap3","3395949","3409884","13936","+"
"chr6_dbb_hap3","3280309","3293663","13355","+"
"chr6_dbb_hap3","3283148","3298122","14975","-"
"chr6_dbb_hap3","3394752","3406315","11564","-"
"chr6_dbb_hap3","3395402","3409884","14483","+"
"chr6_dbb_hap3","3390311","3403891","13581","-"
"chr6_dbb_hap3","3534722","3623611","88890","-"
"chr6_dbb_hap3","3636412","3658786","22375","-"
"chr6_dbb_hap3","3534722","3623611","88890","-"
"chr6_dbb_hap3","3534722","3623611","88890","-"
"chr6_dbb_hap3","3632186","3645367","13182","+"
"chr6_dbb_hap3","3680732","3695942","15211","+"
"chr6_dbb_hap3","4001439","4018897","17459","-"
"chr6_dbb_hap3","3986726","4002229","15504","+"
"chr6_dbb_hap3","4088241","4100655","12415","+"
"chr6_dbb_hap3","4138279","4157862","19584","+"
"chr6_dbb_hap3","4138279","4157862","19584","+"
"chr6_dbb_hap3","4088241","4100655","12415","+"
"chr6_dbb_hap3","4084872","4099090","14219","-"
"chr6_dbb_hap3","4098316","4114006","15691","+"
"chr6_dbb_hap3","4089364","4108126","18763","-"
"chr6_dbb_hap3","4066136","4092923","26788","-"
"chr6_dbb_hap3","4069733","4092923","23191","-"
"chr6_dbb_hap3","4088241","4100655","12415","+"
"chr6_dbb_hap3","4088241","4100655","12415","+"
"chr6_dbb_hap3","4084872","4098194","13323","-"
"chr6_dbb_hap3","4178743","4195184","16442","-"
"chr6_dbb_hap3","4069733","4092976","23244","-"
"chr6_dbb_hap3","4221965","4235624","13660","+"
"chr6_dbb_hap3","4221965","4235624","13660","+"
"chr6_dbb_hap3","4248309","4263737","15429","-"
"chr6_dbb_hap3","4221965","4235624","13660","+"
"chr6_dbb_hap3","4221965","4235624","13660","+"
"chr6_dbb_hap3","4221965","4235624","13660","+"
"chr6_dbb_hap3","4308685","4327793","19109","-"
"chr6_dbb_hap3","4192729","4207240","14512","-"
"chr6_dbb_hap3","4406776","4446552","39777","-"
"chr6_dbb_hap3","4448721","4460915","12195","+"
"chr6_dbb_hap3","4437669","4454780","17112","-"
"chr6_dbb_hap3","4406776","4446552","39777","-"
"chr6_dbb_hap3","4437669","4454780","17112","-"
"chr6_dbb_hap3","4406776","4446552","39777","-"
"chr6_dbb_hap3","4444910","4458521","13612","+"
"chr6_dbb_hap3","4444910","4458521","13612","+"
"chr6_dbb_hap3","4430529","4446552","16024","-"
"chr6_dbb_hap3","4444910","4458521","13612","+"
"chr6_dbb_hap3","4562658","4577120","14463","-"
"chr6_dbb_hap3","4452593","4466806","14214","+"
"chr6_dbb_hap3","4494369","4526064","31696","-"
"chr6_dbb_hap3","4523202","4543630","20429","-"
"chr6_dbb_hap3","4562658","4577120","14463","-"
"chr6_dbb_hap3","4562658","4577120","14463","-"
"chr6_dbb_hap3","4521239","4532924","11686","+"
"chr6_dbb_hap3","4543798","4568487","24690","-"
"chr6_dbb_hap3","4533738","4545037","11300","+"
"chr6_dbb_hap3","4535757","4553491","17735","-"
"chr6_dbb_hap3","4558505","4572043","13539","-"
"chr6_dbb_hap3","4523202","4543630","20429","-"
"chr6_dbb_hap3","4535757","4553491","17735","-"
"chr6_dbb_hap3","4558505","4571836","13332","-"
"chr6_dbb_hap3","4531330","4541392","10063","-"
"chr6_dbb_hap3","4493633","4508987","15355","+"
"chr6_dbb_hap3","4543798","4568487","24690","-"
"chr6_dbb_hap3","4494369","4526064","31696","-"
"chr6_dbb_hap3","4516174","4530603","14430","+"
"chr6_dbb_hap3","4562658","4577120","14463","-"
"chr6_dbb_hap3","4533700","4545037","11338","+"
"chr6_dbb_hap3","4451919","4462028","10110","+"
"chr6_dbb_hap3","4494369","4526064","31696","-"
"chr6_dbb_hap3","4533700","4545037","11338","+"
"chr6_dbb_hap3","4547745","4568487","20743","-"
"chr6_dbb_hap3","4534348","4544428","10081","+"
"chr6_dbb_hap3","4533700","4545037","11338","+"
"chr6_dbb_hap3","4494369","4526064","31696","-"
"chr6_mcf_hap5","986651","1364214","377564","+"
"chr6_mcf_hap5","986651","1364214","377564","+"
"chr6_mcf_hap5","3139866","3159459","19594","-"
"chr6_mcf_hap5","125807","139856","14050","-"
"chr6_mcf_hap5","378134","458829","80696","+"
"chr6_mcf_hap5","1945032","1971940","26909","-"
"chr6_mcf_hap5","1145098","1300564","155467","+"
"chr6_mcf_hap5","1945032","1971940","26909","-"
"chr6_mcf_hap5","1145098","1300564","155467","+"
"chr6_mcf_hap5","3008337","3022527","14191","+"
"chr6_mcf_hap5","2872747","2894999","22253","-"
"chr6_mcf_hap5","3008337","3022527","14191","+"
"chr6_mcf_hap5","2872747","2894999","22253","-"
"chr6_mcf_hap5","2872747","2894999","22253","-"
"chr6_mcf_hap5","2350676","2390126","39451","+"
"chr6_mcf_hap5","2872747","2899368","26622","-"
"chr6_mcf_hap5","3270149","3298295","28147","+"
"chr6_mcf_hap5","3659071","3724274","65204","-"
"chr6_mcf_hap5","3533367","3548124","14758","-"
"chr6_mcf_hap5","3270149","3287679","17531","+"
"chr6_mcf_hap5","3270149","3298295","28147","+"
"chr6_mcf_hap5","3243659","3298295","54637","+"
"chr6_mcf_hap5","4056058","4073516","17459","-"
"chr6_mcf_hap5","3383773","3461979","78207","-"
"chr6_mcf_hap5","3658449","3724274","65826","-"
"chr6_mcf_hap5","3270149","3298295","28147","+"
"chr6_mcf_hap5","3240442","3298295","57854","+"
"chr6_mcf_hap5","3533367","3545516","12150","-"
"chr6_mcf_hap5","162871","173659","10789","+"
"chr6_mcf_hap5","169342","200331","30990","-"
"chr6_mcf_hap5","210124","220878","10755","+"
"chr6_mcf_hap5","310540","321502","10963","-"
"chr6_mcf_hap5","302555","353067","50513","+"
"chr6_mcf_hap5","352523","363628","11106","-"
"chr6_mcf_hap5","439856","450896","11041","+"
"chr6_mcf_hap5","573098","584063","10966","+"
"chr6_mcf_hap5","621641","632688","11048","-"
"chr6_mcf_hap5","639521","651389","11869","-"
"chr6_mcf_hap5","724412","740281","15870","+"
"chr6_mcf_hap5","752725","763861","11137","-"
"chr6_mcf_hap5","662598","673630","11033","+"
"chr6_mcf_hap5","705893","716931","11039","+"
"chr6_mcf_hap5","691457","703685","12229","-"
"chr6_mcf_hap5","868208","904207","36000","-"
"chr6_mcf_hap5","868208","909163","40956","-"
"chr6_mcf_hap5","795373","809535","14163","+"
"chr6_mcf_hap5","821601","835914","14314","-"
"chr6_mcf_hap5","853886","864948","11063","+"
"chr6_mcf_hap5","848232","858308","10077","+"
"chr6_mcf_hap5","795373","809535","14163","+"
"chr6_mcf_hap5","795373","809535","14163","+"
"chr6_mcf_hap5","868208","909163","40956","-"
"chr6_mcf_hap5","922947","948331","25385","+"
"chr6_mcf_hap5","986651","998878","12228","+"
"chr6_mcf_hap5","1014118","1024459","10342","-"
"chr6_mcf_hap5","922947","948331","25385","+"
"chr6_mcf_hap5","922947","948331","25385","+"
"chr6_mcf_hap5","922947","948331","25385","+"
"chr6_mcf_hap5","938351","953108","14758","-"
"chr6_mcf_hap5","922947","948331","25385","+"
"chr6_mcf_hap5","922947","948331","25385","+"
"chr6_mcf_hap5","922947","948331","25385","+"
"chr6_mcf_hap5","922947","948331","25385","+"
"chr6_mcf_hap5","922947","948331","25385","+"
"chr6_mcf_hap5","1090035","1104178","14144","+"
"chr6_mcf_hap5","1145190","1158498","13309","+"
"chr6_mcf_hap5","1055142","1070864","15723","+"
"chr6_mcf_hap5","1054267","1066309","12043","-"
"chr6_mcf_hap5","1405918","1419584","13667","+"
"chr6_mcf_hap5","1405918","1419584","13667","+"
"chr6_mcf_hap5","1405918","1419584","13667","+"
"chr6_mcf_hap5","1405918","1419584","13667","+"
"chr6_mcf_hap5","1350612","1364597","13986","+"
"chr6_mcf_hap5","1405918","1419584","13667","+"
"chr6_mcf_hap5","1414941","1430524","15584","-"
"chr6_mcf_hap5","1319753","1333039","13287","+"
"chr6_mcf_hap5","1414941","1430526","15586","-"
"chr6_mcf_hap5","1345652","1415862","70211","-"
"chr6_mcf_hap5","1356742","1368582","11841","-"
"chr6_mcf_hap5","1411830","1425006","13177","+"
"chr6_mcf_hap5","1496607","1515596","18990","-"
"chr6_mcf_hap5","1529069","1567952","38884","-"
"chr6_mcf_hap5","1480782","1503402","22621","+"
"chr6_mcf_hap5","1529069","1567952","38884","-"
"chr6_mcf_hap5","1496607","1515596","18990","-"
"chr6_mcf_hap5","1481407","1503402","21996","+"
"chr6_mcf_hap5","1507864","1527354","19491","+"
"chr6_mcf_hap5","1447557","1467748","20192","-"
"chr6_mcf_hap5","1886009","1912225","26217","-"
"chr6_mcf_hap5","1834047","1848846","14800","+"
"chr6_mcf_hap5","1901340","1919327","17988","+"
"chr6_mcf_hap5","1916024","1946163","30140","+"
"chr6_mcf_hap5","1901340","1919327","17988","+"
"chr6_mcf_hap5","1916024","1946163","30140","+"
"chr6_mcf_hap5","1928963","1939048","10086","+"
"chr6_mcf_hap5","2065040","2080078","15039","+"
"chr6_mcf_hap5","2032709","2045791","13083","-"
"chr6_mcf_hap5","2032709","2045791","13083","-"
"chr6_mcf_hap5","2044468","2072341","27874","-"
"chr6_mcf_hap5","2021051","2041978","20928","-"
"chr6_mcf_hap5","1962342","1981030","18689","+"
"chr6_mcf_hap5","1997754","2027715","29962","-"
"chr6_mcf_hap5","1991674","2007845","16172","+"
"chr6_mcf_hap5","2021051","2042557","21507","-"
"chr6_mcf_hap5","1971469","1999306","27838","+"
"chr6_mcf_hap5","2032709","2045791","13083","-"
"chr6_mcf_hap5","2072394","2095996","23603","-"
"chr6_mcf_hap5","1991674","2007845","16172","+"
"chr6_mcf_hap5","2032709","2046082","13374","-"
"chr6_mcf_hap5","1997754","2027715","29962","-"
"chr6_mcf_hap5","1991674","2007845","16172","+"
"chr6_mcf_hap5","2032709","2045791","13083","-"
"chr6_mcf_hap5","2032709","2045791","13083","-"
"chr6_mcf_hap5","2032709","2045385","12677","-"
"chr6_mcf_hap5","1971471","1999306","27836","+"
"chr6_mcf_hap5","2032709","2045791","13083","-"
"chr6_mcf_hap5","1971519","2001456","29938","+"
"chr6_mcf_hap5","2259063","2281199","22137","+"
"chr6_mcf_hap5","2228818","2246824","18007","+"
"chr6_mcf_hap5","2258937","2281199","22263","+"
"chr6_mcf_hap5","2252932","2268835","15904","+"
"chr6_mcf_hap5","2285718","2305850","20133","+"
"chr6_mcf_hap5","2229284","2246824","17541","+"
"chr6_mcf_hap5","2258937","2281199","22263","+"
"chr6_mcf_hap5","2229714","2246824","17111","+"
"chr6_mcf_hap5","2235617","2245706","10090","+"
"chr6_mcf_hap5","2328431","2344626","16196","+"
"chr6_mcf_hap5","2276066","2286891","10826","-"
"chr6_mcf_hap5","2398160","2414579","16420","+"
"chr6_mcf_hap5","2482256","2494072","11817","-"
"chr6_mcf_hap5","2459533","2494814","35282","+"
"chr6_mcf_hap5","2459790","2475173","15384","-"
"chr6_mcf_hap5","2455925","2467257","11333","-"
"chr6_mcf_hap5","2487152","2512972","25821","-"
"chr6_mcf_hap5","2503260","2518915","15656","+"
"chr6_mcf_hap5","2542503","2558759","16257","+"
"chr6_mcf_hap5","2509037","2521885","12849","-"
"chr6_mcf_hap5","2509037","2525412","16376","-"
"chr6_mcf_hap5","2509037","2521885","12849","-"
"chr6_mcf_hap5","2487152","2512523","25372","-"
"chr6_mcf_hap5","2612063","2625440","13378","-"
"chr6_mcf_hap5","2518453","2532623","14171","-"
"chr6_mcf_hap5","2503260","2518915","15656","+"
"chr6_mcf_hap5","2612063","2625440","13378","-"
"chr6_mcf_hap5","2487152","2512523","25372","-"
"chr6_mcf_hap5","2509037","2521885","12849","-"
"chr6_mcf_hap5","2509037","2521885","12849","-"
"chr6_mcf_hap5","2696429","2709782","13354","-"
"chr6_mcf_hap5","2697781","2707884","10104","-"
"chr6_mcf_hap5","2871490","2882759","11270","+"
"chr6_mcf_hap5","2840596","2863656","23061","+"
"chr6_mcf_hap5","2806904","2818367","11464","+"
"chr6_mcf_hap5","2813786","2824965","11180","+"
"chr6_mcf_hap5","2840596","2863656","23061","+"
"chr6_mcf_hap5","2837421","2863656","26236","+"
"chr6_mcf_hap5","3000755","3013229","12475","-"
"chr6_mcf_hap5","2981492","3005157","23666","-"
"chr6_mcf_hap5","2886975","2899368","12394","-"
"chr6_mcf_hap5","2928659","2941387","12729","+"
"chr6_mcf_hap5","2914580","2926806","12227","+"
"chr6_mcf_hap5","2890095","2911339","21245","+"
"chr6_mcf_hap5","3003686","3017859","14174","-"
"chr6_mcf_hap5","2981492","3005157","23666","-"
"chr6_mcf_hap5","2923042","2934908","11867","-"
"chr6_mcf_hap5","2963140","2990242","27103","+"
"chr6_mcf_hap5","2994867","3010667","15801","+"
"chr6_mcf_hap5","2928659","2941387","12729","+"
"chr6_mcf_hap5","3003686","3018740","15055","-"
"chr6_mcf_hap5","2957688","2969492","11805","+"
"chr6_mcf_hap5","3003686","3018319","14634","-"
"chr6_mcf_hap5","2923042","2934908","11867","-"
"chr6_mcf_hap5","2914775","2926806","12032","+"
"chr6_mcf_hap5","2918050","2930818","12769","+"
"chr6_mcf_hap5","2963140","2990242","27103","+"
"chr6_mcf_hap5","2981492","3005157","23666","-"
"chr6_mcf_hap5","2998351","3010667","12317","+"
"chr6_mcf_hap5","2929680","2941387","11708","+"
"chr6_mcf_hap5","2981492","3004850","23359","-"
"chr6_mcf_hap5","2889371","2911339","21969","+"
"chr6_mcf_hap5","2931752","2945463","13712","-"
"chr6_mcf_hap5","2929680","2941387","11708","+"
"chr6_mcf_hap5","2883625","2893702","10078","-"
"chr6_mcf_hap5","2958483","2969492","11010","+"
"chr6_mcf_hap5","2965549","2975680","10132","+"
"chr6_mcf_hap5","2931361","2945463","14103","-"
"chr6_mcf_hap5","2929680","2941387","11708","+"
"chr6_mcf_hap5","3003686","3018087","14402","-"
"chr6_mcf_hap5","3003686","3018319","14634","-"
"chr6_mcf_hap5","2886975","2899368","12394","-"
"chr6_mcf_hap5","2931361","2945463","14103","-"
"chr6_mcf_hap5","2889371","2911339","21969","+"
"chr6_mcf_hap5","2928659","2941387","12729","+"
"chr6_mcf_hap5","2957727","2969492","11766","+"
"chr6_mcf_hap5","2994867","3010667","15801","+"
"chr6_mcf_hap5","2929179","2941387","12209","+"
"chr6_mcf_hap5","2981492","3005157","23666","-"
"chr6_mcf_hap5","2886975","2899368","12394","-"
"chr6_mcf_hap5","2878901","2888976","10076","-"
"chr6_mcf_hap5","2928659","2941387","12729","+"
"chr6_mcf_hap5","2890095","2911339","21245","+"
"chr6_mcf_hap5","2981492","3005157","23666","-"
"chr6_mcf_hap5","2976252","2986323","10072","+"
"chr6_mcf_hap5","3061108","3074194","13087","-"
"chr6_mcf_hap5","3065804","3079168","13365","+"
"chr6_mcf_hap5","3082409","3115152","32744","+"
"chr6_mcf_hap5","3065804","3079168","13365","+"
"chr6_mcf_hap5","3065804","3079168","13365","+"
"chr6_mcf_hap5","3069500","3082722","13223","-"
"chr6_mcf_hap5","3105470","3117321","11852","+"
"chr6_mcf_hap5","3108068","3129805","21738","-"
"chr6_mcf_hap5","3065804","3079168","13365","+"
"chr6_mcf_hap5","3065804","3079168","13365","+"
"chr6_mcf_hap5","3082409","3115152","32744","+"
"chr6_mcf_hap5","3013408","3024907","11500","+"
"chr6_mcf_hap5","3057818","3070264","12447","+"
"chr6_mcf_hap5","3043487","3053549","10063","-"
"chr6_mcf_hap5","3029406","3055531","26126","-"
"chr6_mcf_hap5","3073041","3089028","15988","-"
"chr6_mcf_hap5","3054803","3066527","11725","-"
"chr6_mcf_hap5","3073041","3089782","16742","-"
"chr6_mcf_hap5","3019141","3032830","13690","-"
"chr6_mcf_hap5","3029406","3055818","26413","-"
"chr6_mcf_hap5","3082409","3115152","32744","+"
"chr6_mcf_hap5","3082409","3115152","32744","+"
"chr6_mcf_hap5","3029406","3055531","26126","-"
"chr6_mcf_hap5","3029406","3055818","26413","-"
"chr6_mcf_hap5","3054438","3066527","12090","-"
"chr6_mcf_hap5","3065804","3079168","13365","+"
"chr6_mcf_hap5","3073041","3089009","15969","-"
"chr6_mcf_hap5","3119994","3148409","28416","-"
"chr6_mcf_hap5","3082409","3117321","34913","+"
"chr6_mcf_hap5","3049365","3063053","13689","+"
"chr6_mcf_hap5","3222410","3250364","27955","-"
"chr6_mcf_hap5","3222410","3250364","27955","-"
"chr6_mcf_hap5","3201707","3215587","13881","-"
"chr6_mcf_hap5","3205848","3231696","25849","-"
"chr6_mcf_hap5","3222410","3249863","27454","-"
"chr6_mcf_hap5","3205848","3230321","24474","-"
"chr6_mcf_hap5","3242277","3254652","12376","-"
"chr6_mcf_hap5","3205848","3231696","25849","-"
"chr6_mcf_hap5","3314490","3334068","19579","+"
"chr6_mcf_hap5","3380992","3394262","13271","+"
"chr6_mcf_hap5","3356362","3366805","10444","+"
"chr6_mcf_hap5","3357416","3388039","30624","+"
"chr6_mcf_hap5","3350551","3361556","11006","+"
"chr6_mcf_hap5","3350551","3361530","10980","+"
"chr6_mcf_hap5","3288565","3304705","16141","+"
"chr6_mcf_hap5","3357416","3388040","30625","+"
"chr6_mcf_hap5","3380938","3394288","13351","+"
"chr6_mcf_hap5","3314490","3334068","19579","+"
"chr6_mcf_hap5","3356362","3366805","10444","+"
"chr6_mcf_hap5","3301425","3322376","20952","+"
"chr6_mcf_hap5","3351041","3365894","14854","-"
"chr6_mcf_hap5","3383773","3398746","14974","-"
"chr6_mcf_hap5","3380938","3394288","13351","+"
"chr6_mcf_hap5","3350551","3361556","11006","+"
"chr6_mcf_hap5","3299460","3309561","10102","-"
"chr6_mcf_hap5","3312432","3324876","12445","-"
"chr6_mcf_hap5","3294708","3311708","17001","-"
"chr6_mcf_hap5","3351041","3365644","14604","-"
"chr6_mcf_hap5","3357416","3388039","30624","+"
"chr6_mcf_hap5","3313796","3334068","20273","+"
"chr6_mcf_hap5","3277095","3294344","17250","-"
"chr6_mcf_hap5","3357416","3388040","30625","+"
"chr6_mcf_hap5","3523572","3536926","13355","-"
"chr6_mcf_hap5","3496052","3516287","20236","+"
"chr6_mcf_hap5","3523572","3536926","13355","-"
"chr6_mcf_hap5","3510812","3528745","17934","-"
"chr6_mcf_hap5","3507211","3520891","13681","+"
"chr6_mcf_hap5","3523572","3536926","13355","-"
"chr6_mcf_hap5","3490963","3504543","13581","-"
"chr6_mcf_hap5","3471312","3482895","11584","-"
"chr6_mcf_hap5","3495402","3506965","11564","-"
"chr6_mcf_hap5","3496599","3516287","19689","+"
"chr6_mcf_hap5","3523572","3536926","13355","-"
"chr6_mcf_hap5","3527337","3542787","15451","-"
"chr6_mcf_hap5","3523572","3536926","13355","-"
"chr6_mcf_hap5","3507211","3520891","13681","+"
"chr6_mcf_hap5","3495402","3506965","11564","-"
"chr6_mcf_hap5","3512636","3522722","10087","-"
"chr6_mcf_hap5","3496599","3520891","24293","+"
"chr6_mcf_hap5","3523572","3536926","13355","-"
"chr6_mcf_hap5","3523572","3536926","13355","-"
"chr6_mcf_hap5","3510812","3530717","19906","-"
"chr6_mcf_hap5","3520991","3533397","12407","+"
"chr6_mcf_hap5","3457873","3480845","22973","-"
"chr6_mcf_hap5","3496599","3516287","19689","+"
"chr6_mcf_hap5","3523572","3536926","13355","-"
"chr6_mcf_hap5","3495402","3506965","11564","-"
"chr6_mcf_hap5","3523572","3536926","13355","-"
"chr6_mcf_hap5","3457873","3480845","22973","-"
"chr6_mcf_hap5","3521061","3533394","12334","+"
"chr6_mcf_hap5","3522420","3532480","10061","+"
