"seqnames","start","end","width","strand"
"chr19","55899549","55899610","62","+"
"chr19","55999870","56030466","30597","+"
"chr19","55999870","56015691","15822","+"
"chr19","56088891","56092211","3321","-"
"chr19","56041100","56048435","7336","-"
"chr19","56052023","56056909","4887","-"
"chr19","55987699","55995854","8156","+"
"chr19","55996557","55998935","2379","+"
"chr19","56187991","56207133","19143","+"
"chr19","56158954","56164526","5573","+"
"chr19","56132107","56135941","3835","-"
"chr19","56102737","56110893","8157","-"
"chr19","56124959","56129907","4949","+"
"chr19","56186561","56207133","20573","+"
"chr19","56165416","56186082","20667","+"
"chr19","56153418","56154836","1419","+"
"chr19","56154986","56156989","2004","+"
"chr19","56153463","56154836","1374","+"
"chr19","56152392","56154836","2445","+"
"chr19","56186561","56207133","20573","+"
"chr19","56111730","56114504","2775","+"
"chr19","56165416","56186082","20667","+"
"chr19","56296763","56348128","51366","-"
"chr19","56270507","56274541","4035","+"
"chr19","56283171","56284545","1375","+"
"chr19","56407311","56443702","36392","-"
"chr19","56511092","56573174","62083","+"
"chr19","56578050","56590166","12117","+"
"chr19","56652535","56672262","19728","+"
"chr19","56687389","56697144","9756","+"
"chr19","56687389","56697144","9756","+"
"chr19","56701058","56704421","3364","-"
"chr19","56732679","56739659","6981","-"
"chr19","56652535","56672262","19728","+"
"chr19","56950693","56988770","38078","-"
"chr19","56905045","56910539","5495","+"
"chr19","56905045","56910539","5495","+"
"chr19","56915694","56936400","20707","+"
"chr19","56915383","56936400","21018","+"
"chr19","56950693","56988770","38078","-"
"chr19","56905045","56910544","5500","+"
"chr19","56894648","56904889","10242","-"
"chr19","56915718","56936400","20683","+"
"chr19","56989493","57006805","17313","+"
"chr19","56989243","57006805","17563","+"
"chr19","57050317","57068170","17854","+"
"chr19","57106664","57135544","28881","+"
"chr19","57019212","57040269","21058","+"
"chr19","57078890","57094262","15373","+"
"chr19","57154527","57168614","14088","+"
"chr19","57174020","57183123","9104","-"
"chr19","57323848","57325161","1314","+"
"chr19","57321445","57336374","14930","-"
"chr19","57321445","57352094","30650","-"
"chr19","57285923","57352097","66175","-"
"chr19","57321445","57352094","30650","-"
"chr19","57352270","57359922","7653","+"
"chr19","57321445","57352094","30650","-"
"chr19","57285923","57352097","66175","-"
"chr19","57285923","57352097","66175","-"
"chr19","57321445","57352094","30650","-"
"chr19","57631509","57643293","11785","+"
"chr19","57645464","57656570","11107","-"
"chr19","57742377","57746916","4540","+"
"chr19","57702868","57734214","31347","+"
"chr19","57742377","57746916","4540","+"
"chr19","57752053","57774106","22054","+"
"chr19","57742428","57746916","4489","+"
"chr19","57752053","57774106","22054","+"
"chr19","57901218","57913919","12702","+"
"chr19","57874879","57876721","1843","+"
"chr19","57874891","57890925","16035","+"
"chr19","57831865","57842144","10280","+"
"chr19","57901218","57913919","12702","+"
"chr19","57922529","57933307","10779","+"
"chr19","57862642","57871265","8624","+"
"chr19","57862642","57871265","8624","+"
"chr19","57862642","57871265","8624","+"
"chr19","58011309","58019510","8202","+"
"chr19","58038693","58052244","13552","+"
"chr19","57980954","57988938","7985","-"
"chr19","57999079","58006048","6970","+"
"chr19","57980954","57988938","7985","-"
"chr19","57966542","57968107","1566","-"
"chr19","57999079","58006048","6970","+"
"chr19","57999079","58006048","6970","+"
"chr19","57999079","58006048","6970","+"
"chr19","57999079","58006048","6970","+"
"chr19","57999079","58006048","6970","+"
"chr19","58038693","58052244","13552","+"
"chr19","57999079","58006048","6970","+"
"chr19","57946693","57957191","10499","+"
"chr19","58095628","58103758","8131","+"
"chr19","58144535","58154147","9613","+"
"chr19","58144535","58154147","9613","+"
"chr19","58082934","58090243","7310","-"
"chr19","58144535","58154147","9613","+"
"chr19","58141763","58154147","12385","+"
"chr19","58125830","58133636","7807","+"
"chr19","58111253","58119637","8385","+"
"chr19","58180303","58190520","10218","+"
"chr19","58144535","58154147","9613","+"
"chr19","58144535","58154147","9613","+"
"chr19","58144535","58154147","9613","+"
"chr19","58144535","58154147","9613","+"
"chr19","58144535","58154147","9613","+"
"chr19","58144535","58154147","9613","+"
"chr19","58318450","58326281","7832","-"
"chr19","58281020","58291984","10965","+"
"chr19","58281020","58291984","10965","+"
"chr19","58281020","58291984","10965","+"
"chr19","58258164","58269527","11364","+"
"chr19","58231119","58238995","7877","-"
"chr19","58207643","58220579","12937","-"
"chr19","58207643","58220579","12937","-"
"chr19","58207643","58220579","12937","-"
"chr19","58417142","58427978","10837","-"
"chr19","58361181","58376491","15311","+"
"chr19","58380747","58400442","19696","-"
"chr19","58341662","58357606","15945","+"
"chr19","58361181","58376491","15311","+"
"chr19","58336667","58338830","2164","-"
"chr19","58433252","58446740","13489","-"
"chr19","58570607","58581110","10504","+"
"chr19","58570607","58581110","10504","+"
"chr19","58545434","58565999","20566","+"
"chr19","58514262","58518574","4313","+"
"chr19","58570607","58581110","10504","+"
"chr19","58488441","58514714","26274","-"
"chr19","58570607","58581110","10504","+"
"chr19","58570607","58581110","10504","+"
"chr19","58469805","58485902","16098","-"
"chr19","58570607","58581110","10504","+"
"chr19","58570607","58575304","4698","+"
"chr19","58595209","58609730","14522","-"
"chr19","58595209","58609730","14522","-"
"chr19","58595209","58609730","14522","-"
"chr19","58618972","58629793","10822","-"
"chr19","58595209","58629793","34585","-"
"chr19","58637695","58662148","24454","-"
"chr19","58790318","58807254","16937","+"
"chr19","58740070","58775008","34939","+"
"chr19","58846054","58846117","64","+"
"chr19","58878990","58892389","13400","-"
"chr19","58907457","58908446","990","+"
"chr19","58944181","58951589","7409","-"
"chr19","58865723","58874214","8492","-"
"chr19","58962971","58969199","6229","+"
"chr19","58898636","58906171","7536","+"
"chr19","58920063","58929692","9630","+"
"chr19","58858172","58864865","6694","-"
"chr19","58865723","58874214","8492","-"
"chr19","58863336","58866549","3214","+"
"chr19","58878990","58892389","13400","-"
"chr19","58898137","58898225","89","-"
"chr19","59024897","59030921","6025","-"
"chr19","59086766","59095762","8997","+"
"chr19","59055836","59062082","6247","+"
"chr19","58987795","58992597","4803","+"
"chr19","59062933","59066370","3438","-"
"chr19","59067079","59070343","3265","-"
"chr19","59073284","59084942","11659","-"
"chr19","59073284","59084942","11659","-"
"chr19","59009700","59023432","13733","-"
"chr19","59062933","59066491","3559","-"
"chr19","59073284","59084942","11659","-"
"chr19","59070553","59086164","15612","+"
"chr19","59061652","59061743","92","+"
"chr20","33543638","33590240","46603","+"
"chr20","8112912","8865547","752636","+"
"chr20","50213314","50384908","171595","-"
"chr20","8112912","8865547","752636","+"
"chr20","58713548","58897314","183767","+"
"chr20","25165308","25177528","12221","-"
"chr20","3143263","3154238","10976","-"
"chr20","2082528","2129198","46671","+"
"chr20","7328080","7349148","21069","+"
"chr20","9049701","9461462","411762","+"
"chr20","13976146","16033841","2057696","+"
"chr20","9288447","9461462","173016","+"
"chr20","9198037","9461462","263426","+"
"chr20","15177504","16033841","856338","+"
"chr20","10415951","10604027","188077","+"
"chr20","19867165","19983103","115939","+"
"chr20","19870210","19983103","112894","+"
"chr20","30407178","30422500","15323","+"
"chr20","40701392","41818557","1117166","-"
"chr20","34556529","34618622","62094","+"
"chr20","40701392","41818557","1117166","-"
"chr20","36661948","36720766","58819","+"
"chr20","35624755","35724403","99649","-"
"chr20","39807089","39928739","121651","-"
"chr20","35631977","35724403","92427","-"
"chr20","34556529","34618622","62094","+"
"chr20","46130601","46285621","155021","+"
"chr20","49202645","49308067","105423","-"
"chr20","46130601","46285621","155021","+"
"chr20","46130601","46285621","155021","+"
"chr20","42984441","43061485","77045","+"
"chr20","42984441","43053276","68836","+"
"chr20","46130601","46285621","155021","+"
"chr20","42984441","43053276","68836","+"
"chr20","42984441","43061485","77045","+"
"chr20","42984441","43061485","77045","+"
"chr20","42984441","43061485","77045","+"
"chr20","49202645","49308067","105423","-"
"chr20","60813541","60871269","57729","+"
"chr20","60813541","60871269","57729","+"
"chr20","60813541","60871269","57729","+"
"chr20","463338","524482","61145","-"
"chr20","251504","271419","19916","-"
"chr20","251504","271419","19916","-"
"chr20","463338","524482","61145","-"
"chr20","388709","411610","22902","+"
"chr20","463338","524482","61145","-"
"chr20","388709","411610","22902","+"
"chr20","642240","656823","14584","-"
"chr20","1959402","1974394","14993","-"
"chr20","1422807","1448337","25531","-"
"chr20","1959402","1974931","15530","-"
"chr20","1422807","1448337","25531","-"
"chr20","1422807","1448337","25531","-"
"chr20","1422807","1448337","25531","-"
"chr20","1305987","1359379","53393","+"
"chr20","1959402","1973452","14051","-"
"chr20","1959402","1974931","15530","-"
"chr20","1545029","1600689","55661","-"
"chr20","1305987","1359379","53393","+"
"chr20","1545029","1600689","55661","-"
"chr20","1959402","1974931","15530","-"
"chr20","1305987","1359379","53393","+"
"chr20","1290555","1373816","83262","-"
"chr20","2844841","3019315","174475","+"
"chr20","2517253","2622430","105178","+"
"chr20","2462466","2505168","42703","-"
"chr20","2854142","3019315","165174","+"
"chr20","2903853","3019315","115463","+"
"chr20","3451665","3631769","180105","+"
"chr20","3451665","3596550","144886","+"
"chr20","3667617","3687775","20159","-"
"chr20","3451665","3596550","144886","+"
"chr20","3912069","3996216","84148","-"
"chr20","3912069","3996216","84148","-"
"chr20","3912069","3996054","83986","-"
"chr20","3229948","3388309","158362","-"
"chr20","5107407","5178533","71127","+"
"chr20","4711928","4721314","9387","-"
"chr20","4711928","4721314","9387","-"
"chr20","4711928","4721314","9387","-"
"chr20","4833002","4982145","149144","-"
"chr20","4833002","4990939","157938","-"
"chr20","5891974","5906005","14032","+"
"chr20","6021192","6034726","13535","-"
"chr20","5731043","5844559","113517","+"
"chr20","6407379","6509106","101728","+"
"chr20","7127114","7234849","107736","-"
"chr20","7863631","7921093","57463","-"
"chr20","7961716","8000393","38678","-"
"chr20","10199477","10288066","88590","+"
"chr20","10199477","10288066","88590","+"
"chr20","9518037","9819687","301651","-"
"chr20","10004460","10200154","195695","-"
"chr20","9518037","9819687","301651","-"
"chr20","10855981","10889920","33940","-"
"chr20","11790635","11851363","60729","-"
"chr20","12989627","13147411","157785","+"
"chr20","13370036","13619583","249548","-"
"chr20","13202418","13281297","78880","+"
"chr20","13694969","13765579","70611","-"
"chr20","13694969","13765532","70564","-"
"chr20","13830044","13971265","141222","-"
"chr20","13830044","13971265","141222","-"
"chr20","13830044","13975979","145936","-"
"chr20","14535030","14609554","74525","+"
"chr20","16347488","16554079","206592","-"
"chr20","16252749","16554079","301331","-"
"chr20","16252749","16554079","301331","-"
"chr20","17550599","17588652","38054","+"
"chr20","17674320","17716517","42198","+"
"chr20","17206752","17465222","258471","+"
"chr20","17680593","17716517","35925","+"
"chr20","17680593","17716517","35925","+"
"chr20","17550599","17588652","38054","+"
"chr20","17207597","17465222","257626","+"
"chr20","17207597","17465222","257626","+"
"chr20","18568556","18744560","176005","+"
"chr20","17949762","17971762","22001","+"
"chr20","19193290","19703541","510252","+"
"chr20","20033158","20341346","308189","+"
"chr20","20370272","20693266","322995","-"
"chr20","20037290","20152977","115688","+"
"chr20","21283942","21370463","86522","+"
"chr20","21591425","21684223","92799","-"
"chr20","22541192","22559280","18089","-"
"chr20","24449835","24647253","197419","+"
"chr20","24986866","25038818","51953","-"
"chr20","24986866","25038818","51953","-"
"chr20","24986866","25038818","51953","-"
"chr20","25433338","25566153","132816","-"
"chr20","25388323","25429191","40869","+"
"chr20","25275379","25371618","96240","-"
"chr20","25280834","25371618","90785","-"
"chr20","30009242","30016983","7742","-"
"chr20","30252261","30310656","58396","-"
"chr20","29611879","29634007","22129","+"
"chr20","30102213","30157370","55158","+"
"chr20","30252261","30310656","58396","-"
"chr20","30102213","30157370","55158","+"
"chr20","30102213","30157370","55158","+"
"chr20","30639991","30689657","49667","+"
"chr20","30795696","30805726","10031","+"
"chr20","30795696","30826467","30772","+"
"chr20","31290493","31331814","41322","-"
"chr20","30639991","30689657","49667","+"
"chr20","30639991","30689657","49667","+"
"chr20","30639991","30689657","49667","+"
"chr20","30639991","30689657","49667","+"
"chr20","31030862","31071385","40524","-"
"chr20","30639991","30689657","49667","+"
"chr20","30532758","30539883","7126","-"
"chr20","31290493","31331814","41322","-"
"chr20","31175281","31196694","21414","+"
"chr20","31030862","31172875","142014","-"
"chr20","32319566","32380075","60510","+"
"chr20","32319566","32380075","60510","+"
"chr20","31571581","31592239","20659","-"
"chr20","31946645","31989375","42731","-"
"chr20","31946645","31989375","42731","-"
"chr20","32319566","32380075","60510","+"
"chr20","31946645","31989375","42731","-"
"chr20","32077928","32237837","159910","+"
"chr20","31946645","31989375","42731","-"
"chr20","32319566","32380075","60510","+"
"chr20","31946645","31989375","42731","-"
"chr20","32868071","32899608","31538","-"
"chr20","33148346","33265089","116744","-"
"chr20","32951041","33099198","148158","+"
"chr20","33292148","33301237","9090","+"
"chr20","32581458","32670991","89534","+"
"chr20","32636925","32636996","72","+"
"chr20","32951041","33099198","148158","+"
"chr20","32951041","33099198","148158","+"
"chr20","32581458","32670991","89534","+"
"chr20","33890369","33999945","109577","-"
"chr20","34043223","34099803","56581","+"
"chr20","33890369","33999945","109577","-"
"chr20","34359923","34538288","178366","+"
"chr20","33814539","33864804","50266","+"
"chr20","33890369","33999945","109577","-"
"chr20","35380194","35402230","22037","-"
"chr20","35380194","35402230","22037","-"
"chr20","35380194","35402154","21961","-"
"chr20","35380194","35402230","22037","-"
"chr20","35520227","35580246","60020","-"
"chr20","35090142","35157040","66899","+"
"chr20","35240924","35274619","33696","-"
"chr20","34995444","35157040","161597","+"
"chr20","34679426","34820721","141296","+"
"chr20","34680632","34820721","140090","+"
"chr20","34680632","34820721","140090","+"
"chr20","35240924","35274619","33696","-"
"chr20","35504570","35522632","18063","+"
"chr20","35380194","35402154","21961","-"
"chr20","34680632","34820721","140090","+"
"chr20","35089842","35157040","67199","+"
"chr20","35729629","35807991","78363","-"
"chr20","36531499","36573747","42249","+"
"chr20","35757224","35807991","50768","-"
"chr20","36322357","36500531","178175","+"
"chr20","35757224","35807991","50768","-"
"chr20","36305312","36311636","6325","+"
"chr20","36322357","36500531","178175","+"
"chr20","36932552","36965905","33354","+"
"chr20","37590981","37668366","77386","+"
"chr20","37590981","37668366","77386","+"
"chr20","37590981","37668366","77386","+"
"chr20","37434348","37551667","117320","+"
"chr20","37353105","37358015","4911","+"
"chr20","37434348","37551667","117320","+"
"chr20","39657462","39753126","95665","+"
"chr20","39969560","39989222","19663","+"
"chr20","40030743","40247133","216391","-"
"chr20","42543492","42698254","154763","+"
"chr20","42574536","42698254","123719","+"
"chr20","42187635","42214273","26639","+"
"chr20","42544782","42698254","153473","+"
"chr20","42295659","42345136","49478","+"
"chr20","42295659","42345136","49478","+"
"chr20","42544782","42698254","153473","+"
"chr20","42194737","42214273","19537","+"
"chr20","42193755","42214273","20519","+"
"chr20","43104526","43123244","18719","+"
"chr20","43248163","43280376","32214","-"
"chr20","43514240","43537175","22936","+"
"chr20","43104526","43123244","18719","+"
"chr20","43595120","43708593","113474","+"
"chr20","43104526","43123244","18719","+"
"chr20","43380445","43438979","58535","-"
"chr20","43514240","43537175","22936","+"
"chr20","43380445","43438979","58535","-"
"chr20","44563317","44576662","13346","+"
"chr20","44689626","44718580","28955","-"
"chr20","44164919","44176065","11147","-"
"chr20","44420576","44440066","19491","+"
"chr20","44169265","44176065","6801","-"
"chr20","44802372","44937137","134766","-"
"chr20","45186462","45280100","93639","-"
"chr20","45837859","45985633","147775","-"
"chr20","45837859","45985633","147775","-"
"chr20","45523263","45817492","294230","+"
"chr20","45338279","45364985","26707","+"
"chr20","45837859","45985633","147775","-"
"chr20","45837859","45985633","147775","-"
"chr20","45837859","45985633","147775","-"
"chr20","45186462","45280100","93639","-"
"chr20","45186462","45313124","126663","-"
"chr20","45837859","45985633","147775","-"
"chr20","45186462","45280100","93639","-"
"chr20","45837859","45985633","147775","-"
"chr20","45837859","45985633","147775","-"
"chr20","45523263","45817492","294230","+"
"chr20","45837859","45985633","147775","-"
"chr20","45186462","45313124","126663","-"
"chr20","45837859","45985633","147775","-"
"chr20","45837859","45985633","147775","-"
"chr20","45837859","45985633","147775","-"
"chr20","45837859","45985633","147775","-"
"chr20","45837859","45985633","147775","-"
"chr20","45837859","45985633","147775","-"
"chr20","45837859","45985633","147775","-"
"chr20","45837859","45985633","147775","-"
"chr20","46286150","46414808","128659","-"
"chr20","46286150","46415360","129211","-"
"chr20","46286150","46415360","129211","-"
"chr20","47662783","47713497","50715","+"
"chr20","47662783","47713497","50715","+"
"chr20","47835832","47860614","24783","+"
"chr20","47538275","47653230","114956","+"
"chr20","47240793","47444420","203628","-"
"chr20","47662783","47713497","50715","+"
"chr20","48697661","48770335","72675","-"
"chr20","49126858","49201300","74443","+"
"chr20","48740274","48770335","30062","-"
"chr20","48740274","48770335","30062","-"
"chr20","48429250","48508779","79530","+"
"chr20","48884023","48896332","12310","+"
"chr20","48429250","48508779","79530","+"
"chr20","48740274","48770335","30062","-"
"chr20","48429250","48508779","79530","+"
"chr20","49126858","49201300","74443","+"
"chr20","48429250","48508779","79530","+"
"chr20","48429250","48508779","79530","+"
"chr20","48429250","48508779","79530","+"
"chr20","49505455","49547527","42073","-"
"chr20","49411431","49493714","82284","+"
"chr20","49505455","49547527","42073","-"
"chr20","50003494","50159258","155765","-"
"chr20","50069442","50069514","73","-"
"chr20","49505455","49547527","42073","-"
"chr20","50003494","50159258","155765","-"
"chr20","50003494","50159258","155765","-"
"chr20","50003494","50159258","155765","-"
"chr20","50003494","50179370","175877","-"
"chr20","50003494","50179370","175877","-"
"chr20","50003494","50179370","175877","-"
"chr20","50003494","50179370","175877","-"
"chr20","49411431","49493714","82284","+"
"chr20","49411431","49493714","82284","+"
"chr20","50700550","50808524","107975","-"
"chr20","51237377","51266965","29589","+"
"chr20","50448336","50479452","31117","-"
"chr20","51801822","52111869","310048","+"
"chr20","51588946","52111869","522924","+"
"chr20","53092266","53267710","175445","+"
"chr20","55043641","55093942","50302","+"
"chr20","55043641","55093942","50302","+"
"chr20","55043641","55093942","50302","+"
"chr20","55043641","55093942","50302","+"
"chr20","55913213","55998278","85066","+"
"chr20","56223448","56285670","62223","-"
"chr20","56223448","56285031","61584","-"
"chr20","56072224","56100708","28485","-"
"chr20","56072224","56099923","27700","-"
"chr20","56074610","56099923","25314","-"
"chr20","55966454","55984386","17933","+"
"chr20","56223448","56265680","42233","-"
"chr20","55743809","55841707","97899","-"
"chr20","55966454","55984386","17933","+"
"chr20","56074610","56100183","25574","-"
"chr20","56223448","56286592","63145","-"
"chr20","56223448","56285670","62223","-"
"chr20","56071021","56100183","29163","-"
"chr20","56072224","56100708","28485","-"
"chr20","56072224","56100708","28485","-"
"chr20","56081798","56100708","18911","-"
"chr20","56072224","56100708","28485","-"
"chr20","56093555","56100708","7154","-"
"chr20","56081798","56100163","18366","-"
"chr20","56074610","56099923","25314","-"
"chr20","56081798","56100163","18366","-"
"chr20","56081798","56100708","18911","-"
"chr20","56081798","56099923","18126","-"
"chr20","56074610","56100183","25574","-"
"chr20","56093555","56099923","6369","-"
"chr20","57226309","57290900","64592","+"
"chr20","57393973","57425958","31986","-"
"chr20","56964175","57026156","61982","+"
"chr20","57264187","57290900","26714","+"
"chr20","57264187","57290900","26714","+"
"chr20","56964175","57026156","61982","+"
"chr20","56884771","56942563","57793","+"
"chr20","57267862","57290900","23039","+"
"chr20","56964175","57026156","61982","+"
"chr20","57090435","57194948","104514","+"
"chr20","58152564","58422766","270203","+"
"chr20","58179602","58422766","243165","+"
"chr20","58251716","58422766","171051","+"
"chr20","58438618","58507209","68592","-"
"chr20","58296265","58422766","126502","+"
"chr20","58296265","58422766","126502","+"
"chr20","57766075","57834167","68093","+"
"chr20","58203664","58422766","219103","+"
"chr20","60074477","60515673","441197","+"
"chr20","59827482","60515673","688192","+"
"chr20","60549854","60640866","91013","-"
"chr20","60174817","60515673","340857","+"
"chr20","61472467","61493115","20649","-"
"chr20","61732644","61735737","3094","+"
"chr20","61340189","61394123","53935","+"
"chr20","62119365","62130668","11304","-"
"chr20","62612431","62664453","52023","+"
"chr20","62375021","62436856","61836","-"
"chr20","62496581","62522898","26318","+"
"chr20","62496581","62522898","26318","+"
"chr20","62496581","62522898","26318","+"
"chr20","62496581","62522898","26318","+"
"chr20","62496581","62522898","26318","+"
"chr20","62496581","62522898","26318","+"
"chr20","62496581","62522898","26318","+"
"chr20","62496581","62522898","26318","+"
"chr20","62496581","62522898","26318","+"
"chr20","62496581","62522898","26318","+"
"chr20","62496581","62522898","26318","+"
"chr20","61991340","62002529","11190","+"
"chr20","68351","77296","8946","+"
"chr20","123194","126392","3199","+"
"chr20","238377","241736","3360","+"
"chr20","168527","170264","1738","-"
"chr20","138111","139804","1694","+"
"chr20","207899","210527","2629","+"
"chr20","278204","280963","2760","+"
"chr20","306215","310872","4658","+"
"chr20","361308","378203","16896","+"
"chr20","327370","335512","8143","+"
"chr20","300331","305896","5566","-"
"chr20","416121","443197","27077","-"
"chr20","416121","443197","27077","-"
"chr20","627268","634014","6747","-"
"chr20","584637","590910","6274","-"
"chr20","740724","749228","8505","-"
"chr20","814340","826922","12583","+"
"chr20","825251","826922","1672","+"
"chr20","816711","826922","10212","+"
"chr20","814340","826922","12583","+"
"chr20","814340","826922","12583","+"
"chr20","853297","896960","43664","-"
"chr20","821918","826922","5005","+"
"chr20","939096","982907","43812","-"
"chr20","939096","982907","43812","-"
"chr20","1099240","1148426","49187","+"
"chr20","1161215","1165117","3903","-"
"chr20","1093906","1148426","54521","+"
"chr20","1246960","1289971","43012","+"
"chr20","1290555","1309879","19325","-"
"chr20","1206764","1235145","28382","+"
"chr20","1290555","1294317","3763","-"
"chr20","1290555","1306513","15959","-"
"chr20","1184098","1188918","4821","+"
"chr20","1352356","1373816","21461","-"
"chr20","1373544","1373605","62","-"
"chr20","1349621","1373816","24196","-"
"chr20","1349621","1373816","24196","-"
"chr20","1455236","1472233","16998","-"
"chr20","1455236","1472233","16998","-"
"chr20","1514897","1538343","23447","-"
"chr20","1609798","1638425","28628","-"
"chr20","1577986","1600689","22704","-"
"chr20","1609798","1638425","28628","-"
"chr20","1609798","1638425","28628","-"
"chr20","1614154","1629119","14966","+"
"chr20","1754011","1760392","6382","-"
"chr20","1875425","1920540","45116","+"
"chr20","1875826","1920540","44715","+"
"chr20","1874813","1920540","45728","+"
"chr20","2187574","2193797","6224","+"
"chr20","2276613","2321725","45113","+"
"chr20","2462466","2489778","27313","-"
"chr20","2462466","2489778","27313","-"
"chr20","2361554","2413399","51846","+"
"chr20","2443598","2443693","96","-"
"chr20","2462466","2489778","27313","-"
"chr20","2472488","2489778","17291","-"
"chr20","2462466","2489778","27313","-"
"chr20","2442281","2451499","9219","-"
"chr20","2361554","2413399","51846","+"
"chr20","2442281","2451499","9219","-"
"chr20","2637270","2637340","71","+"
"chr20","2637585","2637656","72","+"
"chr20","2639661","2644865","5205","-"
"chr20","2639041","2644865","5825","-"
"chr20","2639041","2644865","5825","-"
"chr20","2634858","2634932","75","+"
"chr20","2633178","2639039","5862","+"
"chr20","2673524","2740754","67231","+"
"chr20","2635713","2635844","132","+"
"chr20","2633423","2633488","66","+"
"chr20","2636743","2636828","86","+"
"chr20","2633178","2639039","5862","+"
"chr20","2815961","2821348","5388","-"
"chr20","2821343","2847378","26036","+"
"chr20","2774715","2781292","6578","-"
"chr20","2795657","2796476","820","+"
"chr20","2774715","2781292","6578","-"
"chr20","2795633","2796476","844","+"
"chr20","2821343","2847378","26036","+"
"chr20","2796976","2797804","829","+"
"chr20","2815961","2821889","5929","-"
"chr20","3052266","3053163","898","+"
"chr20","3024268","3026391","2124","+"
"chr20","3127165","3140532","13368","-"
"chr20","3087557","3131513","43957","+"
"chr20","3026675","3028896","2222","+"
"chr20","3088219","3140556","52338","-"
"chr20","3088219","3140556","52338","-"
"chr20","3063202","3065370","2169","-"
"chr20","3024268","3026391","2124","+"
"chr20","3088219","3140556","52338","-"
"chr20","3024268","3026391","2124","+"
"chr20","3208063","3218835","10773","-"
"chr20","3190006","3204516","14511","+"
"chr20","3190006","3204516","14511","+"
"chr20","3208063","3218373","10311","-"
"chr20","3208063","3219887","11825","-"
"chr20","3190134","3204516","14383","+"
"chr20","3171012","3185295","14284","-"
"chr20","3190006","3204516","14511","+"
"chr20","3190134","3204516","14383","+"
"chr20","3189514","3204516","15003","+"
"chr20","3648620","3662778","14159","-"
"chr20","3639939","3644046","4108","-"
"chr20","3639939","3644046","4108","-"
"chr20","3648620","3662778","14159","-"
"chr20","3648620","3662778","14159","-"
"chr20","3734146","3748452","14307","-"
"chr20","3776386","3786768","10383","+"
"chr20","3776386","3786768","10383","+"
"chr20","3734146","3749035","14890","-"
"chr20","3713317","3733758","20442","+"
"chr20","3776386","3786768","10383","+"
"chr20","3776386","3786768","10383","+"
"chr20","3776386","3786768","10383","+"
"chr20","3767419","3786768","19350","+"
"chr20","3767419","3786768","19350","+"
"chr20","3734146","3748452","14307","-"
"chr20","3780709","3786768","6060","+"
"chr20","3713317","3733758","20442","+"
"chr20","3767419","3786768","19350","+"
"chr20","3758151","3762102","3952","-"
"chr20","3734146","3748452","14307","-"
"chr20","3776386","3786768","10383","+"
"chr20","3789141","3793081","3941","+"
"chr20","3764498","3767337","2840","-"
"chr20","3801171","3805954","4784","+"
"chr20","3801171","3805954","4784","+"
"chr20","3898149","3898210","62","-"
"chr20","3869742","3904502","34761","+"
"chr20","3869486","3904502","35017","+"
"chr20","3827446","3856770","29325","+"
"chr20","3827446","3856770","29325","+"
"chr20","3801171","3805954","4784","+"
"chr20","3827446","3856770","29325","+"
"chr20","3898141","3898218","78","+"
"chr20","3870463","3904502","34040","+"
"chr20","4129426","4168394","38969","+"
"chr20","4129426","4168394","38969","+"
"chr20","4129426","4168394","38969","+"
"chr20","4129426","4168394","38969","+"
"chr20","4129426","4168394","38969","+"
"chr20","4173737","4176600","2864","+"
"chr20","4201278","4229659","28382","-"
"chr20","4666797","4682234","15438","+"
"chr20","4702500","4709108","6609","+"
"chr20","4666797","4682234","15438","+"
"chr20","4666797","4682234","15438","+"
"chr20","4666797","4682234","15438","+"
"chr20","4667157","4682234","15078","+"
"chr20","4666797","4682234","15438","+"
"chr20","4760670","4804291","43622","-"
"chr20","4760669","4795769","35101","-"
"chr20","5080484","5093733","13250","-"
"chr20","5095599","5100647","5049","-"
"chr20","5080484","5093733","13250","-"
"chr20","5095599","5107268","11670","-"
"chr20","5100232","5100615","384","+"
"chr20","5080484","5093733","13250","-"
"chr20","5080484","5093733","13250","-"
"chr20","5282686","5295015","12330","-"
"chr20","5451842","5457780","5939","+"
"chr20","5412603","5426394","13792","-"
"chr20","5412603","5426394","13792","-"
"chr20","5479218","5485242","6025","-"
"chr20","5488521","5490648","2128","-"
"chr20","5525080","5591672","66593","-"
"chr20","5918479","5931204","12726","-"
"chr20","5986739","6020697","33959","+"
"chr20","5987898","6020697","32800","+"
"chr20","5918479","5931204","12726","-"
"chr20","5931298","5975852","44555","+"
"chr20","5931298","5975852","44555","+"
"chr20","5971441","5986467","15027","-"
"chr20","5931298","5975852","44555","+"
"chr20","5931298","5975852","44555","+"
"chr20","5931298","5975852","44555","+"
"chr20","6055492","6104191","48700","-"
"chr20","6748745","6760910","12166","+"
"chr20","7352255","7352339","85","+"
"chr20","9495005","9511171","16167","+"
"chr20","9495005","9511171","16167","+"
"chr20","9485827","9495645","9819","-"
"chr20","10015697","10037407","21711","+"
"chr20","10015697","10037407","21711","+"
"chr20","9966981","9987764","20784","+"
"chr20","10385428","10412573","27146","-"
"chr20","10385428","10414887","29460","-"
"chr20","10385428","10414887","29460","-"
"chr20","10630284","10630343","60","-"
"chr20","10618332","10654694","36363","-"
"chr20","10733738","10734675","938","+"
"chr20","11247307","11254031","6725","-"
"chr20","11898513","11907243","8731","+"
